"Correct_Village","Correct_Ward","Correct_District","Correct_Region","dateVaccination","Dogs"
"kisarawe_maneromango_mengwa","Maneromango","Kisarawe","Pwani",2012-07-13,9
"kisarawe_marui_maruimipera","Marui","Kisarawe","Pwani",2012-07-13,20
"kisarawe_marumbo_kitonga","Marumbo","Kisarawe","Pwani",2012-07-13,11
"kisarawe_masaki_kibesa","Masaki","Kisarawe","Pwani",2012-07-13,15
"kisarawe_msanga_bembeza","Msanga","Kisarawe","Pwani",2012-07-13,14
"kisarawe_msimbu_msimbu","Msimbu","Kisarawe","Pwani",2012-07-13,23
"kisarawe_vihingo_mzengab","Vihingo","Kisarawe","Pwani",2012-07-13,22
"kisarawe_vihingo_sangwe","Vihingo","Kisarawe","Pwani",2012-07-13,24
"kisarawe_cholesamvula_kurui","Cholesamvula","Kisarawe","Pwani",2012-07-14,16
"kisarawe_kisarawe_visegese","Kisarawe","Kisarawe","Pwani",2012-07-14,79
"kisarawe_mafizi_nyani","Mafizi","Kisarawe","Pwani",2012-07-14,6
"kisarawe_maneromango_kidugalochakanga","Maneromango","Kisarawe","Pwani",2012-07-14,14
"kisarawe_maneromango_msegamo","Maneromango","Kisarawe","Pwani",2012-07-14,8
"kisarawe_marumbo_palaka","Marumbo","Kisarawe","Pwani",2012-07-14,14
"kisarawe_msanga_mianzi","Msanga","Kisarawe","Pwani",2012-07-14,20
"kisarawe_msimbu_gumba","Msimbu","Kisarawe","Pwani",2012-07-14,9
"kisarawe_msimbu_msimbu","Msimbu","Kisarawe","Pwani",2012-07-14,49
"kisarawe_mzenga_chakenge","Mzenga","Kisarawe","Pwani",2012-07-14,22
"kisarawe_mzenga_mzengaa","Mzenga","Kisarawe","Pwani",2012-07-14,15
"kisarawe_vihingo_vihingo","Vihingo","Kisarawe","Pwani",2012-07-14,14
"kisarawe_cholesamvula_mafumbi","Cholesamvula","Kisarawe","Pwani",2012-07-15,14
"kisarawe_mafizi_vingandi","Mafizi","Kisarawe","Pwani",2012-07-15,45
"kisarawe_msimbu_msimbu","Msimbu","Kisarawe","Pwani",2012-07-15,19
"kisarawe_cholesamvula_sofu","Cholesamvula","Kisarawe","Pwani",2012-07-16,6
"kisarawe_vikumbulu_pangalamwingereza","Vikumbulu","Kisarawe","Pwani",2012-07-17,19
"kisarawe_vikumbulu_mtunani","Vikumbulu","Kisarawe","Pwani",2012-07-18,5
"kisarawe_vikumbulu_vikumbulu","Vikumbulu","Kisarawe","Pwani",2012-07-18,20
"kisarawe_vikumbulu_kitonga","Vikumbulu","Kisarawe","Pwani",2012-07-19,2
"kisarawe_vikumbulu_koresa","Vikumbulu","Kisarawe","Pwani",2012-07-19,11
"newala_nanguruwe_nanguruwe","Nanguruwe","Newala","Mtwara",2012-09-11,89
"newala_nanguruwe_samora","Nanguruwe","Newala","Mtwara",2012-09-11,6
"newala_mnyambe_bahati","Mnyambe","Newala","Mtwara",2012-09-14,13
"newala_mnyambe_majembejuu","Mnyambe","Newala","Mtwara",2012-09-14,9
"newala_mnyambe_mnima","Mnyambe","Newala","Mtwara",2012-09-14,69
"newala_mnyambe_mnyambe","Mnyambe","Newala","Mtwara",2012-09-14,109
"newala_chilangala_chilangala","Chilangala","Newala","Mtwara",2012-09-15,16
"newala_mnyambe_hengapano","Mnyambe","Newala","Mtwara",2012-09-15,15
"newala_mkomaii_chikalule","Mkoma II","Newala","Mtwara",2012-09-16,20
"newala_mkomaii_lochinu","Mkoma II","Newala","Mtwara",2012-09-16,20
"newala_mnekachi_mkomai","Mnekachi","Newala","Mtwara",2012-09-17,30
"newala_chihangu_chihangua","Chihangu","Newala","Mtwara",2012-09-19,41
"newala_mkomaii_lihanga","Mkoma II","Newala","Mtwara",2012-09-19,10
"newala_nambali_chilende","Nambali","Newala","Mtwara",2012-09-19,6
"newala_makote_makote","Makote","Newala","Mtwara",2012-09-20,50
"newala_mkomaii_nangudyane","Mkoma II","Newala","Mtwara",2012-09-20,10
"newala_mkunya_chihanga","Mkunya","Newala","Mtwara",2012-09-20,75
"newala_mkunya_mkunya","Mkunya","Newala","Mtwara",2012-09-20,80
"newala_nanguruwe_mapili","Nanguruwe","Newala","Mtwara",2012-09-20,85
"newala_chihangu_idamnole","Chihangu","Newala","Mtwara",2012-09-21,29
"newala_chilangala_mikumbi","Chilangala","Newala","Mtwara",2012-09-21,20
"newala_chilangala_namangadu","Chilangala","Newala","Mtwara",2012-09-21,3
"newala_kitangari_kitangarihospitali","Kitangari","Newala","Mtwara",2012-09-21,53
"newala_nambali_nambalia","Nambali","Newala","Mtwara",2012-09-21,15
"newala_chilangala_mkongi","Chilangala","Newala","Mtwara",2012-09-22,1
"newala_luchindu_nangwala","Luchindu","Newala","Mtwara",2012-09-22,65
"newala_mtonya_majengo","Mtonya","Newala","Mtwara",2012-09-22,5
"newala_luchindu_nangwala","Luchindu","Newala","Mtwara",2012-09-23,6
"newala_mdimbampelempele_chitenda","Mdimbampelempele","Newala","Mtwara",2012-09-23,38
"newala_namiyonga_mandunda","Namiyonga","Newala","Mtwara",2012-09-23,12
"newala_nakahako_mpalu","Nakahako","Newala","Mtwara",2012-09-24,21
"newala_mkunya_chihanga","Mkunya","Newala","Mtwara",2012-09-25,80
"newala_makote_makondeko","Makote","Newala","Mtwara",2012-09-30,9
"kilombero_ifakara_mlabani","Ifakara","Kilombero","Morogoro",2013-02-01,59
"kilombero_ifakara_viwanjasitini","Ifakara","Kilombero","Morogoro",2013-02-01,47
"kilombero_kibaoni_lungongole","Kibaoni","Kilombero","Morogoro",2013-02-01,30
"kilombero_kibaoni_mbasa","Kibaoni","Kilombero","Morogoro",2013-02-01,37
"kilombero_lumemo_ihanga","Lumemo","Kilombero","Morogoro",2013-02-01,59
"kilombero_lumemo_kiningina","Lumemo","Kilombero","Morogoro",2013-02-01,15
"kilombero_lumemo_lumemo","Lumemo","Kilombero","Morogoro",2013-02-01,93
"kilombero_lumemo_machipi","Lumemo","Kilombero","Morogoro",2013-02-01,44
"kilombero_lumemo_mahutanga","Lumemo","Kilombero","Morogoro",2013-02-01,31
"kilombero_lumemo_michenga","Lumemo","Kilombero","Morogoro",2013-02-01,80
"kilombero_ifakara_ifakara","Ifakara","Kilombero","Morogoro",2013-02-02,123
"kilombero_ifakara_katindiuka","Ifakara","Kilombero","Morogoro",2013-02-02,40
"kilombero_ifakara_lipangalala","Ifakara","Kilombero","Morogoro",2013-02-02,12
"kilombero_kibaoni_kikwawila","Kibaoni","Kilombero","Morogoro",2013-02-02,36
"kilombero_kibaoni_mbasa","Kibaoni","Kilombero","Morogoro",2013-02-02,117
"kilombero_uchindile_uchindile","Uchindile","Kilombero","Morogoro",2013-02-02,137
"morogoro_bungu_koloni","Bungu","Morogoro","Morogoro",2013-02-02,8
"morogoro_gwata_maseyu","Gwata","Morogoro","Morogoro",2013-02-02,18
"morogoro_kasanga_kitonga","Kasanga","Morogoro","Morogoro",2013-02-02,12
"morogoro_kibogwa_kibogwa","Kibogwa","Morogoro","Morogoro",2013-02-02,16
"morogoro_kibungojuu_kibungo","Kibungo Juu","Morogoro","Morogoro",2013-02-02,17
"morogoro_kinole_tandai","Kinole","Morogoro","Morogoro",2013-02-02,54
"morogoro_kiroka_kikundi","Kiroka","Morogoro","Morogoro",2013-02-02,37
"morogoro_kiroka_kungwe","Kiroka","Morogoro","Morogoro",2013-02-02,18
"morogoro_kisaki_kichangani","Kisaki","Morogoro","Morogoro",2013-02-02,41
"morogoro_kolero_kolero","Kolero","Morogoro","Morogoro",2013-02-02,36
"morogoro_konde_konde","Konde","Morogoro","Morogoro",2013-02-02,6
"morogoro_mikese_fulwe","Mikese","Morogoro","Morogoro",2013-02-02,71
"morogoro_mikese_mikesemjini","Mikese","Morogoro","Morogoro",2013-02-02,11
"morogoro_mikese_muhungamkola","Mikese","Morogoro","Morogoro",2013-02-02,27
"morogoro_mkambarani_mkonowamara","Mkambarani","Morogoro","Morogoro",2013-02-02,117
"morogoro_mkambarani_pangawe","Mkambarani","Morogoro","Morogoro",2013-02-02,19
"morogoro_mkuyuni_kibuko","Mkuyuni","Morogoro","Morogoro",2013-02-02,4
"morogoro_mkuyuni_kivuma","Mkuyuni","Morogoro","Morogoro",2013-02-02,2
"morogoro_mngazi_mngazi","Mngazi","Morogoro","Morogoro",2013-02-02,59
"morogoro_mtombozi_kibwege","Mtombozi","Morogoro","Morogoro",2013-02-02,5
"morogoro_selembala_bwilachini","Selembala","Morogoro","Morogoro",2013-02-02,50
"morogoro_singisa_lumbajuu","Singisa","Morogoro","Morogoro",2013-02-02,30
"morogoro_tegetero_bagiro","Tegetero","Morogoro","Morogoro",2013-02-02,7
"morogorourban_bigwa_bigwabarabarani","Bigwa","Morogoro Urban","Morogoro",2013-02-02,212
"morogorourban_bigwa_misongenia","Bigwa","Morogoro Urban","Morogoro",2013-02-02,215
"morogorourban_kichangani_kichangani","Kichangani","Morogoro Urban","Morogoro",2013-02-02,556
"morogorourban_kihonda_kihondakaskazini","Kihonda","Morogoro Urban","Morogoro",2013-02-02,139
"morogorourban_kilakala_kilakala","Kilakala","Morogoro Urban","Morogoro",2013-02-02,420
"morogorourban_kingolwira_tungikambinia","Kingolwira","Morogoro Urban","Morogoro",2013-02-02,106
"morogorourban_kiwanjachandege_kimunyu","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2013-02-02,757
"morogorourban_mazimbu_boma","Mazimbu","Morogoro Urban","Morogoro",2013-02-02,200
"morogorourban_mazimbu_kasanga","Mazimbu","Morogoro Urban","Morogoro",2013-02-02,382
"morogorourban_mazimbu_lugala","Mazimbu","Morogoro Urban","Morogoro",2013-02-02,189
"morogorourban_mazimbu_mbuyuni","Mazimbu","Morogoro Urban","Morogoro",2013-02-02,55
"morogorourban_mlimani_visegese","Mlimani","Morogoro Urban","Morogoro",2013-02-02,103
"morogorourban_mwembesongo_mafisa","Mwembesongo","Morogoro Urban","Morogoro",2013-02-02,162
"morogorourban_mwembesongo_mwembesongo","Mwembesongo","Morogoro Urban","Morogoro",2013-02-02,120
"morogorourban_mzinga_gezaulole","Mzinga","Morogoro Urban","Morogoro",2013-02-02,72
"morogorourban_sabasaba_kingo","Sabasaba","Morogoro Urban","Morogoro",2013-02-02,42
"morogorourban_sabasaba_mindu","Sabasaba","Morogoro Urban","Morogoro",2013-02-02,29
"morogoro_bungu_bungu","Bungu","Morogoro","Morogoro",2013-02-03,1
"morogoro_bwakilajuu_bwakilajuu","Bwakila Juu","Morogoro","Morogoro",2013-02-03,5
"morogoro_gwata_maseyu","Gwata","Morogoro","Morogoro",2013-02-03,18
"morogoro_kasanga_kitonga","Kasanga","Morogoro","Morogoro",2013-02-03,10
"morogoro_kibogwa_kibogwa","Kibogwa","Morogoro","Morogoro",2013-02-03,12
"morogoro_kibungojuu_kibungo","Kibungo Juu","Morogoro","Morogoro",2013-02-03,11
"morogoro_kinole_tandai","Kinole","Morogoro","Morogoro",2013-02-03,7
"morogoro_kisaki_gomero","Kisaki","Morogoro","Morogoro",2013-02-03,14
"morogoro_kisaki_kichangani","Kisaki","Morogoro","Morogoro",2013-02-03,7
"morogoro_kisemu_nige","Kisemu","Morogoro","Morogoro",2013-02-03,3
"morogoro_lundi_vihengele","Lundi","Morogoro","Morogoro",2013-02-03,19
"morogoro_mikese_lubungo","Mikese","Morogoro","Morogoro",2013-02-03,12
"morogoro_mkambarani_mkambarani","Mkambarani","Morogoro","Morogoro",2013-02-03,29
"morogoro_mkambarani_pangawe","Mkambarani","Morogoro","Morogoro",2013-02-03,3
"morogoro_mkuyuni_mfumbwe","Mkuyuni","Morogoro","Morogoro",2013-02-03,2
"morogoro_mngazi_mngazi","Mngazi","Morogoro","Morogoro",2013-02-03,21
"morogoro_mngazi_sesenga","Mngazi","Morogoro","Morogoro",2013-02-03,20
"morogoro_mvuha_msonge","Mvuha","Morogoro","Morogoro",2013-02-03,63
"morogoro_mvuha_tulo","Mvuha","Morogoro","Morogoro",2013-02-03,83
"morogoro_selembala_bwilachini","Selembala","Morogoro","Morogoro",2013-02-03,54
"morogoro_singisa_ntala","Singisa","Morogoro","Morogoro",2013-02-03,5
"morogoro_tegetero_bagiro","Tegetero","Morogoro","Morogoro",2013-02-03,6
"morogoro_bungu_bungu","Bungu","Morogoro","Morogoro",2013-02-04,12
"morogoro_bwakilajuu_kumba","Bwakila Juu","Morogoro","Morogoro",2013-02-04,9
"morogoro_gwata_gwataujembe","Gwata","Morogoro","Morogoro",2013-02-04,50
"morogoro_kasanga_kasanga","Kasanga","Morogoro","Morogoro",2013-02-04,13
"morogoro_kibungojuu_nyingwa","Kibungo Juu","Morogoro","Morogoro",2013-02-04,18
"morogoro_kinole_kalundwa","Kinole","Morogoro","Morogoro",2013-02-04,5
"morogoro_kiroka_kikundi","Kiroka","Morogoro","Morogoro",2013-02-04,6
"morogoro_kisemu_mtamba","Kisemu","Morogoro","Morogoro",2013-02-04,7
"morogoro_konde_konde","Konde","Morogoro","Morogoro",2013-02-04,12
"morogoro_lundi_tambuu","Lundi","Morogoro","Morogoro",2013-02-04,73
"morogoro_mikese_muhungamkola","Mikese","Morogoro","Morogoro",2013-02-04,8
"morogoro_mikese_newland","Mikese","Morogoro","Morogoro",2013-02-04,20
"morogoro_mkambarani_mkambarani","Mkambarani","Morogoro","Morogoro",2013-02-04,14
"morogoro_mkambarani_pangawe","Mkambarani","Morogoro","Morogoro",2013-02-04,21
"morogoro_mkuyuni_mkuyuni","Mkuyuni","Morogoro","Morogoro",2013-02-04,2
"morogoro_mngazi_mngazi","Mngazi","Morogoro","Morogoro",2013-02-04,26
"morogoro_mngazi_sesenga","Mngazi","Morogoro","Morogoro",2013-02-04,15
"morogoro_mtombozi_mtombozi","Mtombozi","Morogoro","Morogoro",2013-02-04,25
"morogoro_mvuha_lululunge","Mvuha","Morogoro","Morogoro",2013-02-04,35
"morogoro_selembala_magogoni","Selembala","Morogoro","Morogoro",2013-02-04,43
"morogoro_singisa_lumbachini","Singisa","Morogoro","Morogoro",2013-02-04,76
"morogoro_mkambarani_mkambarani","Mkambarani","Morogoro","Morogoro",2013-02-07,31
"kilombero_kibaoni_lungongole","Kibaoni","Kilombero","Morogoro",2013-02-08,94
"kilombero_kibaoni_mbasa","Kibaoni","Kilombero","Morogoro",2013-02-08,161
"kilombero_mangula_mwaya","Mang'ula","Kilombero","Morogoro",2013-02-08,61
"morogorourban_bigwa_bigwabarabarani","Bigwa","Morogoro Urban","Morogoro",2013-02-09,285
"morogorourban_kichangani_kichangani","Kichangani","Morogoro Urban","Morogoro",2013-02-09,395
"morogorourban_kihonda_lukobejuu","Kihonda","Morogoro Urban","Morogoro",2013-02-09,129
"morogorourban_kilakala_kilakala","Kilakala","Morogoro Urban","Morogoro",2013-02-09,475
"morogorourban_kingolwira_bombalazambia","Kingolwira","Morogoro Urban","Morogoro",2013-02-09,175
"morogorourban_kiwanjachandege_bondwa","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2013-02-09,52
"morogorourban_kiwanjachandege_kimunyu","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2013-02-09,565
"morogorourban_mazimbu_chamwino","Mazimbu","Morogoro Urban","Morogoro",2013-02-09,85
"morogorourban_mazimbu_magorofani","Mazimbu","Morogoro Urban","Morogoro",2013-02-09,215
"morogorourban_mazimbu_mazimbudarajani","Mazimbu","Morogoro Urban","Morogoro",2013-02-09,235
"morogorourban_mazimbu_mindu","Mazimbu","Morogoro Urban","Morogoro",2013-02-09,350
"morogorourban_mjimkuu_amani","Mji Mkuu","Morogoro Urban","Morogoro",2013-02-09,35
"morogorourban_mwembesongo_mwembesongo","Mwembesongo","Morogoro Urban","Morogoro",2013-02-09,289
"morogorourban_mzinga_gezaulole","Mzinga","Morogoro Urban","Morogoro",2013-02-09,50
"morogorourban_mzinga_kauzeni","Mzinga","Morogoro Urban","Morogoro",2013-02-09,44
"morogorourban_sabasaba_mindu","Sabasaba","Morogoro Urban","Morogoro",2013-02-09,44
"morogorourban_uwanjawataifa_unguua","Uwanja wa Taifa","Morogoro Urban","Morogoro",2013-02-09,34
"kilombero_masagati_taweta","Masagati","Kilombero","Morogoro",2013-02-11,28
"morogorourban_kihonda_lukobekambitano","Kihonda","Morogoro Urban","Morogoro",2013-02-11,165
"morogorourban_kingo_sultani","Kingo","Morogoro Urban","Morogoro",2013-02-11,45
"morogorourban_kingolwira_mafisa","Kingolwira","Morogoro Urban","Morogoro",2013-02-11,142
"morogorourban_kiwanjachandege_lungo","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2013-02-11,52
"morogorourban_mazimbu_lugala","Mazimbu","Morogoro Urban","Morogoro",2013-02-11,185
"morogorourban_mazimbu_mafigasua","Mazimbu","Morogoro Urban","Morogoro",2013-02-11,60
"morogorourban_mazimbu_mbuyuni","Mazimbu","Morogoro Urban","Morogoro",2013-02-11,75
"morogorourban_mbuyuni_magadu","Mbuyuni","Morogoro Urban","Morogoro",2013-02-11,185
"morogorourban_mjimkuu_boma","Mji Mkuu","Morogoro Urban","Morogoro",2013-02-11,250
"morogorourban_mjimkuu_karumea","Mji Mkuu","Morogoro Urban","Morogoro",2013-02-11,35
"morogorourban_mlimani_visegese","Mlimani","Morogoro Urban","Morogoro",2013-02-11,195
"kilombero_mkula_katurukila","Katurukila","Kilombero","Morogoro",2013-02-12,26
"kilombero_kisawasawa_mpanga","Kisawasawa","Kilombero","Morogoro",2013-02-12,60
"kilombero_mangula_mangulab","Mang'ula","Kilombero","Morogoro",2013-02-12,30
"kilombero_mkula_mkula","Mkula","Kilombero","Morogoro",2013-02-12,96
"kilombero_mkula_msufini","Mkula","Kilombero","Morogoro",2013-02-12,13
"kilombero_mkula_sole","Mkula","Kilombero","Morogoro",2013-02-12,8
"kilombero_mkula_sonjo","Mkula","Kilombero","Morogoro",2013-02-12,4
"kilombero_utengule_ngalimila","Utengule","Kilombero","Morogoro",2013-02-12,94
"kilombero_utengule_utengule","Utengule","Kilombero","Morogoro",2013-02-12,76
"kilombero_mangula_mangulaa","Mang'ula","Kilombero","Morogoro",2013-02-13,95
"kilombero_mangula_mangulab","Mang'ula","Kilombero","Morogoro",2013-02-13,35
"kilombero_mkula_mkula","Mkula","Kilombero","Morogoro",2013-02-13,22
"kilombero_mlimba_kalengakelu","Mlimba","Kilombero","Morogoro",2013-02-13,86
"kilombero_mlimba_kamwene","Mlimba","Kilombero","Morogoro",2013-02-13,102
"kilombero_mlimba_matema","Mlimba","Kilombero","Morogoro",2013-02-13,111
"kilombero_mlimba_mlimbaa","Mlimba","Kilombero","Morogoro",2013-02-13,38
"kilombero_mlimba_mlimbab","Mlimba","Kilombero","Morogoro",2013-02-13,84
"kilombero_mlimba_msolwa","Mlimba","Kilombero","Morogoro",2013-02-13,59
"kilombero_mlimba_mwembeni","Mlimba","Kilombero","Morogoro",2013-02-13,58
"kilombero_mlimba_viwanjasitini","Mlimba","Kilombero","Morogoro",2013-02-13,41
"kilombero_idete_miwangani","Idete","Kilombero","Morogoro",2013-02-14,85
"kilombero_idete_namwawala","Idete","Kilombero","Morogoro",2013-02-14,62
"kilombero_mangula_mwaya","Mang'ula","Kilombero","Morogoro",2013-02-14,75
"kilombero_mlimba_mlimbaa","Mlimba","Kilombero","Morogoro",2013-02-14,27
"kilombero_mlimba_mlimbab","Mlimba","Kilombero","Morogoro",2013-02-14,78
"kilombero_mlimba_msolwa","Mlimba","Kilombero","Morogoro",2013-02-14,171
"kilombero_mlimba_mwembeni","Mlimba","Kilombero","Morogoro",2013-02-14,60
"kilombero_mlimba_viwanjasitini","Mlimba","Kilombero","Morogoro",2013-02-14,11
"kilombero_sanje_miwangani","Sanje","Kilombero","Morogoro",2013-02-14,7
"kilombero_chita_chita","Chita","Kilombero","Morogoro",2013-02-15,52
"kilombero_kibaoni_kibaoni","Kibaoni","Kilombero","Morogoro",2013-02-15,95
"kilombero_kibaoni_kikwawila","Kibaoni","Kilombero","Morogoro",2013-02-15,81
"kilombero_kibaoni_kilama","Kibaoni","Kilombero","Morogoro",2013-02-15,116
"kilombero_kibaoni_lungongole","Kibaoni","Kilombero","Morogoro",2013-02-15,29
"kilombero_kidatu_kidatu","Kidatu","Kilombero","Morogoro",2013-02-15,63
"kilombero_kidatu_mkamba","Kidatu","Kilombero","Morogoro",2013-02-15,69
"kilombero_kidatu_msolwastation","Kidatu","Kilombero","Morogoro",2013-02-15,119
"kilombero_kisawasawa_kisawasawa","Kisawasawa","Kilombero","Morogoro",2013-02-15,116
"kilombero_mlimba_kalengakelu","Mlimba","Kilombero","Morogoro",2013-02-15,47
"kilombero_mlimba_kamwene","Mlimba","Kilombero","Morogoro",2013-02-15,23
"kilombero_mlimba_matema","Mlimba","Kilombero","Morogoro",2013-02-15,77
"kilombero_mlimba_mlimbaa","Mlimba","Kilombero","Morogoro",2013-02-15,29
"kilombero_mlimba_mlimbab","Mlimba","Kilombero","Morogoro",2013-02-15,8
"kilombero_sanje_sanje","Sanje","Kilombero","Morogoro",2013-02-15,41
"kilombero_uchindile_uchindile","Uchindile","Kilombero","Morogoro",2013-02-15,81
"kilombero_kidatu_kidatu","Kidatu","Kilombero","Morogoro",2013-02-16,32
"kilombero_kidatu_msolwastation","Kidatu","Kilombero","Morogoro",2013-02-16,24
"kilombero_mlimba_msolwa","Mlimba","Kilombero","Morogoro",2013-02-16,26
"kilombero_sanje_sanje","Sanje","Kilombero","Morogoro",2013-02-16,43
"kilombero_kidatu_msolwastation","Kidatu","Kilombero","Morogoro",2013-02-17,10
"kilombero_kidatu_kidatu","Kidatu","Kilombero","Morogoro",2013-02-18,69
"kilombero_kidatu_mkamba","Kidatu","Kilombero","Morogoro",2013-02-18,21
"morogoro_kolero_lukange","Kolero","Morogoro","Morogoro",2013-02-21,1
"morogoro_mtombozi_kibwege","Mtombozi","Morogoro","Morogoro",2013-02-21,54
"morogorourban_kihonda_lukobejuu","Kihonda","Morogoro Urban","Morogoro",2013-02-21,82
"morogorourban_kihonda_lukobekambitano","Kihonda","Morogoro Urban","Morogoro",2013-02-21,95
"morogorourban_kingolwira_bombalazambia","Kingolwira","Morogoro Urban","Morogoro",2013-02-21,286
"morogorourban_mazimbu_chamwino","Mazimbu","Morogoro Urban","Morogoro",2013-02-21,85
"morogorourban_mazimbu_magorofani","Mazimbu","Morogoro Urban","Morogoro",2013-02-21,203
"morogorourban_mazimbu_mazimbucampus","Mazimbu","Morogoro Urban","Morogoro",2013-02-21,328
"morogorourban_mbuyuni_magadu","Mbuyuni","Morogoro Urban","Morogoro",2013-02-21,75
"morogoro_mikese_mikesemjini","Mikese","Morogoro","Morogoro",2013-02-22,17
"morogoro_mngazi_sesenga","Mngazi","Morogoro","Morogoro",2013-02-22,16
"morogoro_mtombozi_mtombozi","Mtombozi","Morogoro","Morogoro",2013-02-22,40
"morogorourban_kihonda_lukobejuu","Kihonda","Morogoro Urban","Morogoro",2013-02-22,48
"morogorourban_kiwanjachandege_bondwa","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2013-02-22,45
"morogorourban_kiwanjachandege_lungo","Kiwanja Cha Ndege","Morogoro Urban","Morogoro",2013-02-22,45
"kilombero_masagati_tanganyika","Masagati","Kilombero","Morogoro",2013-02-23,8
"morogoro_bungu_bungu","Bungu","Morogoro","Morogoro",2013-02-23,23
"morogoro_bwakilajuu_bwakilajuu","Bwakila Juu","Morogoro","Morogoro",2013-02-23,5
"morogoro_gwata_kinonko","Gwata","Morogoro","Morogoro",2013-02-23,41
"morogoro_kasanga_kasanga","Kasanga","Morogoro","Morogoro",2013-02-23,3
"morogoro_kibogwa_kibogwa","Kibogwa","Morogoro","Morogoro",2013-02-23,26
"morogoro_kibungojuu_kibungo","Kibungo Juu","Morogoro","Morogoro",2013-02-23,1
"morogoro_kibungojuu_lukenge","Kibungo Juu","Morogoro","Morogoro",2013-02-23,18
"morogoro_kinole_rudewa","Kinole","Morogoro","Morogoro",2013-02-23,19
"morogoro_kiroka_kiziwa","Kiroka","Morogoro","Morogoro",2013-02-23,5
"morogoro_kiroka_kungwe","Kiroka","Morogoro","Morogoro",2013-02-23,2
"morogoro_kisaki_gomero","Kisaki","Morogoro","Morogoro",2013-02-23,52
"morogoro_kisemu_kibangile","Kisemu","Morogoro","Morogoro",2013-02-23,8
"morogoro_kolero_kolero","Kolero","Morogoro","Morogoro",2013-02-23,16
"morogoro_konde_mlono","Konde","Morogoro","Morogoro",2013-02-23,15
"morogoro_lundi_ngongolo","Lundi","Morogoro","Morogoro",2013-02-23,15
"morogoro_mikese_fulwe","Mikese","Morogoro","Morogoro",2013-02-23,32
"morogoro_mikese_mikesemjini","Mikese","Morogoro","Morogoro",2013-02-23,18
"morogoro_mkambarani_kizinga","Mkambarani","Morogoro","Morogoro",2013-02-23,25
"morogoro_mkambarani_mkonowamara","Mkambarani","Morogoro","Morogoro",2013-02-23,115
"morogoro_mkuyuni_mwarazi","Mkuyuni","Morogoro","Morogoro",2013-02-23,26
"morogoro_mtombozi_baga","Mtombozi","Morogoro","Morogoro",2013-02-23,15
"morogoro_selembala_kibulumo","Selembala","Morogoro","Morogoro",2013-02-23,18
"morogoro_singisa_nyamigadub","Singisa","Morogoro","Morogoro",2013-02-23,32
"morogoro_tegetero_mifulu","Tegetero","Morogoro","Morogoro",2013-02-23,17
"morogoro_tegetero_tegetero","Tegetero","Morogoro","Morogoro",2013-02-23,11
"morogoro_bungu_balani","Bungu","Morogoro","Morogoro",2013-02-24,9
"morogoro_bwakilajuu_bwakilajuu","Bwakila Juu","Morogoro","Morogoro",2013-02-24,16
"morogoro_gwata_maseyu","Gwata","Morogoro","Morogoro",2013-02-24,24
