"Correct_Village","DW","month","year","round","Dogs"
"newala_mnyambe_mnyambe","newala_mnyambe",33,2012,2,109
"newala_mtonya_majengo","newala_mtonya",33,2012,2,5
"newala_nakahako_mpalu","newala_nakahako",33,2012,2,21
"newala_nambali_chilende","newala_nambali",33,2012,2,6
"newala_nambali_nambalia","newala_nambali",33,2012,2,15
"newala_namiyonga_mandunda","newala_namiyonga",33,2012,2,12
"newala_nanguruwe_mapili","newala_nanguruwe",33,2012,2,85
"newala_nanguruwe_nanguruwe","newala_nanguruwe",33,2012,2,89
"newala_nanguruwe_samora","newala_nanguruwe",33,2012,2,6
"kilombero_chita_chita","kilombero_chita",38,2013,3,52
"kilombero_idete_miwangani","kilombero_idete",38,2013,3,85
"kilombero_idete_namwawala","kilombero_idete",38,2013,3,62
"kilombero_ifakara_ifakara","kilombero_ifakara",38,2013,3,123
"kilombero_ifakara_katindiuka","kilombero_ifakara",38,2013,3,40
"kilombero_ifakara_lipangalala","kilombero_ifakara",38,2013,3,12
"kilombero_ifakara_mlabani","kilombero_ifakara",38,2013,3,59
"kilombero_ifakara_viwanjasitini","kilombero_ifakara",38,2013,3,47
"kilombero_kibaoni_kibaoni","kilombero_kibaoni",38,2013,3,95
"kilombero_kibaoni_kikwawila","kilombero_kibaoni",38,2013,3,117
"kilombero_kibaoni_kilama","kilombero_kibaoni",38,2013,3,116
"kilombero_kibaoni_lungongole","kilombero_kibaoni",38,2013,3,153
"kilombero_kibaoni_mbasa","kilombero_kibaoni",38,2013,3,315
"kilombero_kidatu_kidatu","kilombero_kidatu",38,2013,3,164
"kilombero_kidatu_mkamba","kilombero_kidatu",38,2013,3,90
"kilombero_kidatu_msolwastation","kilombero_kidatu",38,2013,3,153
"kilombero_kisawasawa_kisawasawa","kilombero_kisawasawa",38,2013,3,116
"kilombero_kisawasawa_mpanga","kilombero_kisawasawa",38,2013,3,60
"kilombero_lumemo_ihanga","kilombero_lumemo",38,2013,3,59
"kilombero_lumemo_kiningina","kilombero_lumemo",38,2013,3,15
"kilombero_lumemo_lumemo","kilombero_lumemo",38,2013,3,93
"kilombero_lumemo_machipi","kilombero_lumemo",38,2013,3,44
"kilombero_lumemo_mahutanga","kilombero_lumemo",38,2013,3,31
"kilombero_lumemo_michenga","kilombero_lumemo",38,2013,3,80
"kilombero_mangula_mangulaa","kilombero_mangula",38,2013,3,95
"kilombero_mangula_mangulab","kilombero_mangula",38,2013,3,65
"kilombero_mangula_mwaya","kilombero_mangula",38,2013,3,136
"kilombero_masagati_tanganyika","kilombero_masagati",38,2013,3,8
"kilombero_masagati_taweta","kilombero_masagati",38,2013,3,28
"kilombero_mkula_katurukila","kilombero_mkula",38,2013,3,26
"kilombero_mkula_mkula","kilombero_mkula",38,2013,3,118
"kilombero_mkula_msufini","kilombero_mkula",38,2013,3,13
"kilombero_mkula_sole","kilombero_mkula",38,2013,3,8
"kilombero_mkula_sonjo","kilombero_mkula",38,2013,3,4
"kilombero_mlimba_kalengakelu","kilombero_mlimba",38,2013,3,133
"kilombero_mlimba_kamwene","kilombero_mlimba",38,2013,3,125
"kilombero_mlimba_matema","kilombero_mlimba",38,2013,3,188
"kilombero_mlimba_mlimbaa","kilombero_mlimba",38,2013,3,94
"kilombero_mlimba_mlimbab","kilombero_mlimba",38,2013,3,170
"kilombero_mlimba_msolwa","kilombero_mlimba",38,2013,3,256
"kilombero_mlimba_mwembeni","kilombero_mlimba",38,2013,3,118
"kilombero_mlimba_viwanjasitini","kilombero_mlimba",38,2013,3,52
"kilombero_sanje_miwangani","kilombero_sanje",38,2013,3,7
"kilombero_sanje_sanje","kilombero_sanje",38,2013,3,84
"kilombero_uchindile_uchindile","kilombero_uchindile",38,2013,3,247
"kilombero_utengule_ngalimila","kilombero_utengule",38,2013,3,94
"kilombero_utengule_utengule","kilombero_utengule",38,2013,3,76
"morogoro_bungu_balani","morogoro_bungu",38,2013,3,9
"morogoro_bungu_bungu","morogoro_bungu",38,2013,3,36
"morogoro_bungu_koloni","morogoro_bungu",38,2013,3,8
"morogoro_bungu_mihange","morogoro_bungu",38,2013,3,4
"morogoro_bwakilajuu_bwakilajuu","morogoro_bwakilajuu",38,2013,3,26
"morogoro_bwakilajuu_kumba","morogoro_bwakilajuu",38,2013,3,9
"morogoro_bwakilajuu_mgata","morogoro_bwakilajuu",38,2013,3,19
"morogoro_gwata_gwataujembe","morogoro_gwata",38,2013,3,50
"morogoro_gwata_kinonko","morogoro_gwata",38,2013,3,41
"morogoro_gwata_maseyu","morogoro_gwata",38,2013,3,96
"morogoro_kasanga_kasanga","morogoro_kasanga",38,2013,3,32
"morogoro_kasanga_kitonga","morogoro_kasanga",38,2013,3,44
"morogoro_kibogwa_kibogwa","morogoro_kibogwa",38,2013,3,79
"morogoro_kibungojuu_kibungo","morogoro_kibungojuu",38,2013,3,48
"morogoro_kibungojuu_lanzi","morogoro_kibungojuu",38,2013,3,13
"morogoro_kibungojuu_lukenge","morogoro_kibungojuu",38,2013,3,18
"morogoro_kibungojuu_nyingwa","morogoro_kibungojuu",38,2013,3,18
"morogoro_kinole_amini","morogoro_kinole",38,2013,3,8
"morogoro_kinole_kalundwa","morogoro_kinole",38,2013,3,5
"morogoro_kinole_rudewa","morogoro_kinole",38,2013,3,19
"morogoro_kinole_tandai","morogoro_kinole",38,2013,3,61
"morogoro_kiroka_bamba","morogoro_kiroka",38,2013,3,2
"morogoro_kiroka_kikundi","morogoro_kiroka",38,2013,3,43
"morogoro_kiroka_kiroka","morogoro_kiroka",38,2013,3,19
"morogoro_kiroka_kiziwa","morogoro_kiroka",38,2013,3,14
"morogoro_kiroka_kungwe","morogoro_kiroka",38,2013,3,20
"morogoro_kisaki_gomero","morogoro_kisaki",38,2013,3,66
"morogoro_kisaki_kichangani","morogoro_kisaki",38,2013,3,48
"morogoro_kisaki_kisakikituoni","morogoro_kisaki",38,2013,3,64
"morogoro_kisaki_nyarutanga","morogoro_kisaki",38,2013,3,64
"morogoro_kisemu_gozo","morogoro_kisemu",38,2013,3,23
"morogoro_kisemu_kibangile","morogoro_kisemu",38,2013,3,8
"morogoro_kisemu_mtamba","morogoro_kisemu",38,2013,3,30
"morogoro_kisemu_nige","morogoro_kisemu",38,2013,3,12
"morogoro_kolero_kolero","morogoro_kolero",38,2013,3,78
"morogoro_kolero_lubasazi","morogoro_kolero",38,2013,3,7
"morogoro_kolero_lukange","morogoro_kolero",38,2013,3,1
"morogoro_kolero_malani","morogoro_kolero",38,2013,3,26
"morogoro_kolero_temekelo","morogoro_kolero",38,2013,3,26
"morogoro_konde_konde","morogoro_konde",38,2013,3,47
"morogoro_konde_mlono","morogoro_konde",38,2013,3,15
"morogoro_lundi_lundi","morogoro_lundi",38,2013,3,34
"morogoro_lundi_ngongolo","morogoro_lundi",38,2013,3,15
"morogoro_lundi_tambuu","morogoro_lundi",38,2013,3,73
"morogoro_lundi_vihengele","morogoro_lundi",38,2013,3,19
"morogoro_mikese_fulwe","morogoro_mikese",38,2013,3,103
"morogoro_mikese_lubungo","morogoro_mikese",38,2013,3,30
"morogoro_mikese_mikesemjini","morogoro_mikese",38,2013,3,46
"morogoro_mikese_mtegowasimba","morogoro_mikese",38,2013,3,8
"morogoro_mikese_muhungamkola","morogoro_mikese",38,2013,3,41
"morogoro_mikese_newland","morogoro_mikese",38,2013,3,41
"morogoro_mkambarani_kizinga","morogoro_mkambarani",38,2013,3,57
"morogoro_mkambarani_mkambarani","morogoro_mkambarani",38,2013,3,101
"morogoro_mkambarani_mkonowamara","morogoro_mkambarani",38,2013,3,279
"morogoro_mkambarani_pangawe","morogoro_mkambarani",38,2013,3,43
"morogoro_mkuyuni_changa","morogoro_mkuyuni",38,2013,3,4
"morogoro_mkuyuni_kibuko","morogoro_mkuyuni",38,2013,3,4
"morogoro_mkuyuni_kibwaya","morogoro_mkuyuni",38,2013,3,5
"morogoro_mkuyuni_kivuma","morogoro_mkuyuni",38,2013,3,2
"morogoro_mkuyuni_mfumbwe","morogoro_mkuyuni",38,2013,3,8
"morogoro_mkuyuni_mkuyuni","morogoro_mkuyuni",38,2013,3,12
"morogoro_mkuyuni_mwarazi","morogoro_mkuyuni",38,2013,3,26
"morogoro_mngazi_milengwelengwe","morogoro_mngazi",38,2013,3,17
"morogoro_mngazi_mngazi","morogoro_mngazi",38,2013,3,106
"morogoro_mngazi_sesenga","morogoro_mngazi",38,2013,3,51
"morogoro_mngazi_vigolegole","morogoro_mngazi",38,2013,3,63
"morogoro_mtombozi_baga","morogoro_mtombozi",38,2013,3,15
"morogoro_mtombozi_kibwege","morogoro_mtombozi",38,2013,3,59
"morogoro_mtombozi_mtombozi","morogoro_mtombozi",38,2013,3,83
"morogoro_mvuha_dala","morogoro_mvuha",38,2013,3,188
"morogoro_mvuha_kongwa","morogoro_mvuha",38,2013,3,51
"morogoro_mvuha_lululunge","morogoro_mvuha",38,2013,3,70
"morogoro_mvuha_msonge","morogoro_mvuha",38,2013,3,63
"morogoro_mvuha_mvuha","morogoro_mvuha",38,2013,3,101
"morogoro_mvuha_tulo","morogoro_mvuha",38,2013,3,83
"morogoro_selembala_bwilachini","morogoro_selembala",38,2013,3,110
"morogoro_selembala_bwilajuu","morogoro_selembala",38,2013,3,86
"morogoro_selembala_kibulumo","morogoro_selembala",38,2013,3,18
"morogoro_selembala_magogoni","morogoro_selembala",38,2013,3,43
"morogoro_singisa_lumbachini","morogoro_singisa",38,2013,3,76
"morogoro_singisa_lumbajuu","morogoro_singisa",38,2013,3,30
"morogoro_singisa_ntala","morogoro_singisa",38,2013,3,5
"morogoro_singisa_nyamigadua","morogoro_singisa",38,2013,3,49
"morogoro_singisa_nyamigadub","morogoro_singisa",38,2013,3,32
"morogoro_singisa_singisa","morogoro_singisa",38,2013,3,44
"morogoro_tegetero_bagiro","morogoro_tegetero",38,2013,3,22
"morogoro_tegetero_mifulu","morogoro_tegetero",38,2013,3,17
"morogoro_tegetero_tegetero","morogoro_tegetero",38,2013,3,11
"morogorourban_bigwa_bigwabarabarani","morogorourban_bigwa",38,2013,3,497
"morogorourban_bigwa_misongenia","morogorourban_bigwa",38,2013,3,215
"morogorourban_kichangani_kichangani","morogorourban_kichangani",38,2013,3,951
"morogorourban_kihonda_kihondakaskazini","morogorourban_kihonda",38,2013,3,139
"morogorourban_kihonda_lukobejuu","morogorourban_kihonda",38,2013,3,259
"morogorourban_kihonda_lukobekambitano","morogorourban_kihonda",38,2013,3,260
"morogorourban_kilakala_kilakala","morogorourban_kilakala",38,2013,3,895
"morogorourban_kingo_sultani","morogorourban_kingo",38,2013,3,45
"morogorourban_kingolwira_bombalazambia","morogorourban_kingolwira",38,2013,3,461
"morogorourban_kingolwira_mafisa","morogorourban_kingolwira",38,2013,3,142
"morogorourban_kingolwira_tungikambinia","morogorourban_kingolwira",38,2013,3,106
"morogorourban_kiwanjachandege_bondwa","morogorourban_kiwanjachandege",38,2013,3,97
"morogorourban_kiwanjachandege_kimunyu","morogorourban_kiwanjachandege",38,2013,3,1322
"morogorourban_kiwanjachandege_lungo","morogorourban_kiwanjachandege",38,2013,3,97
"morogorourban_mazimbu_boma","morogorourban_mazimbu",38,2013,3,200
"morogorourban_mazimbu_chamwino","morogorourban_mazimbu",38,2013,3,170
"morogorourban_mazimbu_kasanga","morogorourban_mazimbu",38,2013,3,382
"morogorourban_mazimbu_lugala","morogorourban_mazimbu",38,2013,3,374
"morogorourban_mazimbu_mafigasua","morogorourban_mazimbu",38,2013,3,60
"morogorourban_mazimbu_magorofani","morogorourban_mazimbu",38,2013,3,418
"morogorourban_mazimbu_mazimbucampus","morogorourban_mazimbu",38,2013,3,328
"morogorourban_mazimbu_mazimbudarajani","morogorourban_mazimbu",38,2013,3,235
"morogorourban_mazimbu_mbuyuni","morogorourban_mazimbu",38,2013,3,130
"morogorourban_mazimbu_mindu","morogorourban_mazimbu",38,2013,3,350
"morogorourban_mbuyuni_magadu","morogorourban_mbuyuni",38,2013,3,260
"morogorourban_mjimkuu_amani","morogorourban_mjimkuu",38,2013,3,35
"morogorourban_mjimkuu_boma","morogorourban_mjimkuu",38,2013,3,250
"morogorourban_mjimkuu_karumea","morogorourban_mjimkuu",38,2013,3,35
"morogorourban_mlimani_visegese","morogorourban_mlimani",38,2013,3,298
"morogorourban_mwembesongo_mafisa","morogorourban_mwembesongo",38,2013,3,162
"morogorourban_mwembesongo_mwembesongo","morogorourban_mwembesongo",38,2013,3,409
"morogorourban_mzinga_gezaulole","morogorourban_mzinga",38,2013,3,122
"morogorourban_mzinga_kauzeni","morogorourban_mzinga",38,2013,3,44
"morogorourban_sabasaba_kingo","morogorourban_sabasaba",38,2013,3,42
"morogorourban_sabasaba_mindu","morogorourban_sabasaba",38,2013,3,73
"morogorourban_uwanjawataifa_unguua","morogorourban_uwanjawataifa",38,2013,3,34
"temeke_buza_buza","temeke_buza",39,2013,3,38
"temeke_chamazi_kiponza","temeke_chamazi",39,2013,3,23
"temeke_chamazi_kisewe","temeke_chamazi",39,2013,3,1
"temeke_chamazi_magengeni","temeke_chamazi",39,2013,3,29
"temeke_chamazi_msufini","temeke_chamazi",39,2013,3,8
"temeke_chamazi_rufu","temeke_chamazi",39,2013,3,45
"temeke_charambe_kurasinimjimpya","temeke_charambe",39,2013,3,7
"temeke_charambe_majimatitub","temeke_charambe",39,2013,3,38
"temeke_charambe_nzasaa","temeke_charambe",39,2013,3,20
"temeke_charambe_nzasab","temeke_charambe",39,2013,3,13
"temeke_kiburugwa_barabarayamwinyi","temeke_kiburugwa",39,2013,3,9
"temeke_kiburugwa_juhudi","temeke_kiburugwa",39,2013,3,13
"temeke_kiburugwa_kiburugwa","temeke_kiburugwa",39,2013,3,3
"temeke_kigamboni_ferry","temeke_kigamboni",39,2013,3,5
"temeke_kigamboni_kigamboni","temeke_kigamboni",39,2013,3,27
"temeke_kigamboni_tuamoyo","temeke_kigamboni",39,2013,3,14
"temeke_kijichi_misheni","temeke_kijichi",39,2013,3,46
"temeke_kijichi_mtonikijichi","temeke_kijichi",39,2013,3,33
"temeke_kimbiji_kijaka","temeke_kimbiji",39,2013,3,16
"temeke_kimbiji_kizitohuonjwa","temeke_kimbiji",39,2013,3,5
"temeke_kimbiji_kwachale","temeke_kimbiji",39,2013,3,37
"temeke_kimbiji_mikenge","temeke_kimbiji",39,2013,3,34
"temeke_kimbiji_ngobanya","temeke_kimbiji",39,2013,3,11
"temeke_kisaraweii_kichangani","temeke_kisaraweii",39,2013,3,37
"temeke_kisaraweii_kigogo","temeke_kisaraweii",39,2013,3,24
"temeke_kisaraweii_lingato","temeke_kisaraweii",39,2013,3,24
"temeke_kisaraweii_mkamba","temeke_kisaraweii",39,2013,3,33
"temeke_kisaraweii_mwaninga","temeke_kisaraweii",39,2013,3,7
"temeke_makangarawe_msakala","temeke_makangarawe",39,2013,3,12
"temeke_makangarawe_uwazi","temeke_makangarawe",39,2013,3,37
"temeke_mbagala_bughudadi","temeke_mbagala",39,2013,3,114
"temeke_mbagala_kizinga","temeke_mbagala",39,2013,3,39
"temeke_mbagala_mangaya","temeke_mbagala",39,2013,3,42
"temeke_mbagala_mbagala","temeke_mbagala",39,2013,3,20
"temeke_mbagala_moringe","temeke_mbagala",39,2013,3,21
"temeke_mianzini_kibangulile","temeke_mianzini",39,2013,3,7
"temeke_mianzini_kibondemajia","temeke_mianzini",39,2013,3,16
"temeke_mianzini_machinjioni","temeke_mianzini",39,2013,3,14
"temeke_mianzini_majimatitu","temeke_mianzini",39,2013,3,39
"temeke_mjimwema_kibugumo","temeke_mjimwema",39,2013,3,87
"temeke_mjimwema_maweni","temeke_mjimwema",39,2013,3,43
"temeke_mjimwema_mjimwema","temeke_mjimwema",39,2013,3,63
"temeke_mjimwema_ungindoni","temeke_mjimwema",39,2013,3,85
"temeke_pembamnazi_buyuni","temeke_pembamnazi",39,2013,3,65
"temeke_pembamnazi_chambewa","temeke_pembamnazi",39,2013,3,18
"temeke_pembamnazi_gulubwida","temeke_pembamnazi",39,2013,3,23
"temeke_pembamnazi_kibungo","temeke_pembamnazi",39,2013,3,16
"temeke_pembamnazi_kichangani","temeke_pembamnazi",39,2013,3,27
"temeke_pembamnazi_kwamorris","temeke_pembamnazi",39,2013,3,84
"temeke_pembamnazi_mahenge","temeke_pembamnazi",39,2013,3,36
"temeke_somangila_dege","temeke_somangila",39,2013,3,10
"temeke_somangila_kichangani","temeke_somangila",39,2013,3,31
"temeke_somangila_kizani","temeke_somangila",39,2013,3,22
"temeke_somangila_malimbika","temeke_somangila",39,2013,3,18
"temeke_somangila_mbwamaji","temeke_somangila",39,2013,3,60
"temeke_somangila_minondo","temeke_somangila",39,2013,3,21
"temeke_toangoma_goroka","temeke_toangoma",39,2013,3,19
"temeke_toangoma_kongowe","temeke_toangoma",39,2013,3,11
"temeke_toangoma_malela","temeke_toangoma",39,2013,3,44
"temeke_toangoma_masaki","temeke_toangoma",39,2013,3,15
"temeke_toangoma_masuliza","temeke_toangoma",39,2013,3,60
"temeke_vijibweni_kibene","temeke_vijibweni",39,2013,3,16
"temeke_vijibweni_kisiwani","temeke_vijibweni",39,2013,3,99
"temeke_vijibweni_vijibweni","temeke_vijibweni",39,2013,3,96
"temeke_yombovituka_machimbo","temeke_yombovituka",39,2013,3,45
"temeke_yombovituka_sigara","temeke_yombovituka",39,2013,3,35
"temeke_yombovituka_yombovituka","temeke_yombovituka",39,2013,3,185
"ulanga_biro_biro","ulanga_biro",39,2013,3,236
"ulanga_biro_mbalinyi","ulanga_biro",39,2013,3,90
"ulanga_biro_ngombo","ulanga_biro",39,2013,3,87
"ulanga_chirombola_chirombola","ulanga_chirombola",39,2013,3,12
"ulanga_chirombola_mzelezi","ulanga_chirombola",39,2013,3,68
"ulanga_euga_ebuyu","ulanga_euga",39,2013,3,144
"ulanga_euga_euga","ulanga_euga",39,2013,3,17
"ulanga_ilonga_chigandugandu","ulanga_ilonga",39,2013,3,92
"ulanga_ilonga_ketaketa","ulanga_ilonga",39,2013,3,111
"ulanga_ilonga_luhombero","ulanga_ilonga",39,2013,3,56
"ulanga_iragua_iragua","ulanga_iragua",39,2013,3,160
"ulanga_iragua_kidugalo","ulanga_iragua",39,2013,3,346
"ulanga_isongo_isongo","ulanga_isongo",39,2013,3,160
"ulanga_isongo_uponera","ulanga_isongo",39,2013,3,129
"ulanga_kichangani_idunda","ulanga_kichangani",39,2013,3,161
"ulanga_kichangani_kichangani","ulanga_kichangani",39,2013,3,69
"ulanga_kilosakwampepo_ihowanja","ulanga_kilosakwampepo",39,2013,3,114
"ulanga_kilosakwampepo_kilosakwampepo","ulanga_kilosakwampepo",39,2013,3,5
"ulanga_lukande_gombe","ulanga_lukande",39,2013,3,48
"ulanga_lukande_lukande","ulanga_lukande",39,2013,3,123
"ulanga_lupiro_igota","ulanga_lupiro",39,2013,3,74
"ulanga_lupiro_igumbiro","ulanga_lupiro",39,2013,3,47
"ulanga_lupiro_lupiro","ulanga_lupiro",39,2013,3,177
"ulanga_lupiro_milola","ulanga_lupiro",39,2013,3,95
"ulanga_lupiro_nakafulu","ulanga_lupiro",39,2013,3,60
"ulanga_mahenge_mahenge","ulanga_mahenge",39,2013,3,328
"ulanga_malinyi_igawa","ulanga_malinyi",39,2013,3,114
"ulanga_malinyi_kipingo","ulanga_malinyi",39,2013,3,168
"ulanga_malinyi_lugala","ulanga_malinyi",39,2013,3,258
"ulanga_malinyi_malinyi","ulanga_malinyi",39,2013,3,232
"ulanga_malinyi_misegese","ulanga_malinyi",39,2013,3,155
"ulanga_mbuga_iputi","ulanga_mbuga",39,2013,3,69
"ulanga_mbuga_mbuga","ulanga_mbuga",39,2013,3,90
"ulanga_minepa_kivukoni","ulanga_minepa",39,2013,3,277
"ulanga_minepa_mavimba","ulanga_minepa",39,2013,3,126
"ulanga_minepa_minepa","ulanga_minepa",39,2013,3,75
"ulanga_msogezi_chikuti","ulanga_msogezi",39,2013,3,155
"ulanga_msogezi_mdindo","ulanga_msogezi",39,2013,3,66
"ulanga_msogezi_msogezi","ulanga_msogezi",39,2013,3,125
"ulanga_mwaya_mwaya","ulanga_mwaya",39,2013,3,113
"ulanga_mwaya_nkongo","ulanga_mwaya",39,2013,3,74
"ulanga_ngoheranga_mabanda","ulanga_ngoheranga",39,2013,3,127
"ulanga_ngoheranga_ngoheranga","ulanga_ngoheranga",39,2013,3,88
"ulanga_ngoheranga_tanga","ulanga_ngoheranga",39,2013,3,60
"ulanga_ruaha_kituti","ulanga_ruaha",39,2013,3,81
"ulanga_ruaha_mgolo","ulanga_ruaha",39,2013,3,20
"ulanga_ruaha_ruaha","ulanga_ruaha",39,2013,3,77
"ulanga_sali_isyaga","ulanga_sali",39,2013,3,38
"ulanga_sali_sali","ulanga_sali",39,2013,3,64
"ulanga_vigoi_epanko","ulanga_vigoi",39,2013,3,48
"ulanga_vigoi_makanga","ulanga_vigoi",39,2013,3,109
"ulanga_vigoi_mbagula","ulanga_vigoi",39,2013,3,38
"ulanga_vigoi_nawenge","ulanga_vigoi",39,2013,3,165
"ulanga_vigoi_vigoi","ulanga_vigoi",39,2013,3,90
"ilala_buguruni_madenge","ilala_buguruni",40,2013,3,47
"ilala_chanika_kimwani","ilala_chanika",40,2013,3,210
"ilala_chanika_lukooni","ilala_chanika",40,2013,3,326
"ilala_chanika_vikongolo","ilala_chanika",40,2013,3,59
"ilala_chanika_yongwe","ilala_chanika",40,2013,3,91
"ilala_gerezani_gerezanimashariki","ilala_gerezani",40,2013,3,12
"ilala_gongolamboto_gongolamboto","ilala_gongolamboto",40,2013,3,23
"ilala_gongolamboto_gurukakwalala","ilala_gongolamboto",40,2013,3,48
"ilala_ilala_mafuriko","ilala_ilala",40,2013,3,38
"ilala_kimanga_darajani","ilala_kimanga",40,2013,3,30
"ilala_kimanga_kimanga","ilala_kimanga",40,2013,3,95
"ilala_kinyerezi_bonyokwa","ilala_kinyerezi",40,2013,3,159
"ilala_kinyerezi_kifuru","ilala_kinyerezi",40,2013,3,50
"ilala_kinyerezi_kinyerezi","ilala_kinyerezi",40,2013,3,67
"ilala_kipawa_karakata","ilala_kipawa",40,2013,3,78
"ilala_kipawa_kipunguni","ilala_kipawa",40,2013,3,127
"ilala_kitunda_kitundakati","ilala_kitunda",40,2013,3,751
"ilala_kitunda_mzinga","ilala_kitunda",40,2013,3,225
"ilala_kivule_kipungunib","ilala_kivule",40,2013,3,285
"ilala_kivule_kivule","ilala_kivule",40,2013,3,271
"ilala_kiwalani_kiwalani","ilala_kiwalani",40,2013,3,14
"ilala_kiwalani_yombo","ilala_kiwalani",40,2013,3,30
"ilala_majohe_kichangani","ilala_majohe",40,2013,3,104
"ilala_majohe_kigezi","ilala_majohe",40,2013,3,60
"ilala_majohe_mjimpya","ilala_majohe",40,2013,3,43
"ilala_msongola_kiboga","ilala_msongola",40,2013,3,103
"ilala_msongola_kidole","ilala_msongola",40,2013,3,38
"ilala_msongola_yangeyange","ilala_msongola",40,2013,3,523
"ilala_pugu_bangulo","ilala_pugu",40,2013,3,125
"ilala_pugu_bombani","ilala_pugu",40,2013,3,103
"ilala_pugu_pugustation","ilala_pugu",40,2013,3,35
"ilala_segerea_amani","ilala_segerea",40,2013,3,111
"ilala_segerea_migombani","ilala_segerea",40,2013,3,53
"ilala_segerea_segerea","ilala_segerea",40,2013,3,149
"ilala_tabata_tabata","ilala_tabata",40,2013,3,212
"ilala_ukonga_markaz","ilala_ukonga",40,2013,3,86
"ilala_ukonga_mwembemadafu","ilala_ukonga",40,2013,3,12
"ilala_upangamashariki_kitonga","ilala_upangamashariki",40,2013,3,22
"ilala_vingunguti_kombo","ilala_vingunguti",40,2013,3,32
"ilala_vingunguti_miembeni","ilala_vingunguti",40,2013,3,66
"ilala_vingunguti_mtakuja","ilala_vingunguti",40,2013,3,10
"ilala_vingunguti_mtambani","ilala_vingunguti",40,2013,3,19
"kinondoni_ubungo_msewe","kinondoni_ubungo",40,2013,3,95
"kibahaurban_kibaha_kwamfipa","kibahaurban_kibaha",47,2013,3,57
"kibahaurban_kibaha_mwendapolea","kibahaurban_kibaha",47,2013,3,45
"kibahaurban_kibaha_mwendapoleb","kibahaurban_kibaha",47,2013,3,105
"kibahaurban_kibaha_simbani","kibahaurban_kibaha",47,2013,3,45
"kibahaurban_kongowe_bamba","kibahaurban_kongowe",47,2013,3,40
"kibahaurban_kongowe_kongowekati","kibahaurban_kongowe",47,2013,3,124
"kibahaurban_kongowe_miembesaba","kibahaurban_kongowe",47,2013,3,63
"kibahaurban_kongowe_mikongeni","kibahaurban_kongowe",47,2013,3,36
"kibahaurban_kongowe_mwambisi","kibahaurban_kongowe",47,2013,3,135
"kibahaurban_kongowe_sagare","kibahaurban_kongowe",47,2013,3,17
"kibahaurban_kongowe_ungindoni","kibahaurban_kongowe",47,2013,3,29
"kibahaurban_kongowe_viziwaziwa","kibahaurban_kongowe",47,2013,3,55
"kibahaurban_mailimoja_machinjioni","kibahaurban_mailimoja",47,2013,3,58
"kibahaurban_mailimoja_mailimoja","kibahaurban_mailimoja",47,2013,3,61
"kibahaurban_mailimoja_muheza","kibahaurban_mailimoja",47,2013,3,45
"kibahaurban_mailimoja_tangini","kibahaurban_mailimoja",47,2013,3,136
"kibahaurban_mailimoja_uyaoni","kibahaurban_mailimoja",47,2013,3,102
"kibahaurban_mbwawa_mbwawa","kibahaurban_mbwawa",47,2013,3,50
"kibahaurban_mbwawa_miswechini","kibahaurban_mbwawa",47,2013,3,31
"kibahaurban_mbwawa_miswemwembemaduka","kibahaurban_mbwawa",47,2013,3,47
"kibahaurban_mbwawa_mkoleni","kibahaurban_mbwawa",47,2013,3,44
"kibahaurban_misugusugu_jonungha","kibahaurban_misugusugu",47,2013,3,33
"kibahaurban_misugusugu_karabaka","kibahaurban_misugusugu",47,2013,3,49
